Time,Price,Transactions-per-day,Cap,Bitcoins,Transactions-per-block,Transactions-total,Difficulty
2009-01-03 00:00:00,0,1,0,50,1,1,1
2009-01-05 00:00:00,0,0,0,50,1,1,0
2009-01-07 00:00:00,0,0,0,50,1,1,0
2009-01-09 00:00:00,0,14,0,750,1,15,1
2009-01-11 00:00:00,0,106,0,7600,1,152,1
2009-01-13 00:00:00,0,116,0,17800,1,363,1
2009-01-15 00:00:00,0,136,0,30450,1,625,1
2009-01-17 00:00:00,0,109,0,41650,1,851,1
2009-01-19 00:00:00,0,120,0,52650,1,1072,1
2009-01-21 00:00:00,0,115,0,64100,1,1305,1
2009-01-23 00:00:00,0,68,0,71200,1,1449,1
2009-01-25 00:00:00,0,195,0,90850,1,1845,1
2009-01-27 00:00:00,0,105,0,101800,1,2066,1
2009-01-29 00:00:00,0,122,0,113050,1,2291,1
2009-01-31 00:00:00,0,129,0,125550,1,2542,1
2009-02-02 00:00:00,0,127,0,137700,1,2787,1
2009-02-04 00:00:00,0,126,0,150650,1,3063,1
2009-02-06 00:00:00,0,129,0,163150,1,3313,1
2009-02-08 00:00:00,0,135,0,176150,1,3578,1
2009-02-10 00:00:00,0,127,0,188900,1,3834,1
2009-02-12 00:00:00,0,119,0,201350,1,4085,1
2009-02-14 00:00:00,0,141,0,214600,1,4350,1
2009-02-16 00:00:00,0,123,0,226850,1,4598,1
2009-02-18 00:00:00,0,124,0,238950,1,4841,1
2009-02-20 00:00:00,0,129,0,251200,1,5087,1
2009-02-22 00:00:00,0,125,0,262750,1,5322,1
2009-02-24 00:00:00,0,111,0,273650,1,5540,1
2009-02-26 00:00:00,0,96,0,283800,1,5743,1
2009-02-28 00:00:00,0,103,0,295050,1,5969,1
2009-03-02 00:00:00,0,104,0,305550,1,6180,1
2009-03-04 00:00:00,0,106,0,316150,1,6394,1
2009-03-06 00:00:00,0,119,0,327350,1,6621,1
2009-03-08 00:00:00,0,115,0,338500,1,6847,1
2009-03-10 00:00:00,0,105,0,349400,1,7065,1
2009-03-12 00:00:00,0,119,0,360700,1,7292,1
2009-03-14 00:00:00,0,116,0,372200,1,7523,1
2009-03-16 00:00:00,0,131,0,384250,1,7765,1
2009-03-18 00:00:00,0,110,0,395500,1,7990,1
2009-03-20 00:00:00,0,119,0,407500,1,8233,1
2009-03-22 00:00:00,0,97,0,416100,1,8407,1
2009-03-24 00:00:00,0,105,0,427950,1,8644,1
2009-03-26 00:00:00,0,114,0,439400,1,8874,1
2009-03-28 00:00:00,0,122,0,450850,1,9106,1
2009-03-30 00:00:00,0,125,0,462700,1,9343,1
2009-04-01 00:00:00,0,107,0,473700,1,9564,1
2009-04-03 00:00:00,0,113,0,485350,1,9797,1
2009-04-05 00:00:00,0,129,0,497450,1,10039,1
2009-04-07 00:00:00,0,99,0,508150,1,10255,1
2009-04-09 00:00:00,0,99,0,518300,1,10458,1
2009-04-11 00:00:00,0,123,0,529550,1,10684,1
2009-04-13 00:00:00,0,118,0,541050,1,10917,1
2009-04-15 00:00:00,0,112,0,553000,1,11156,1
2009-04-17 00:00:00,0,115,0,564900,1,11394,1
2009-04-19 00:00:00,0,121,0,576950,1,11640,1
2009-04-21 00:00:00,0,125,0,588950,1,11883,1
2009-04-23 00:00:00,0,80,0,599000,1,12084,1
2009-04-25 00:00:00,0,122,0,610750,1,12319,1
2009-04-27 00:00:00,0,105,0,621450,1,12535,1
2009-04-29 00:00:00,0,123,0,633450,1,12775,1
2009-05-01 00:00:00,0,123,0,646200,1,13031,1
2009-05-03 00:00:00,0,115,0,658050,1,13270,1
2009-05-05 00:00:00,0,133,0,670750,1,13528,1
2009-05-07 00:00:00,0,121,0,683650,1,13787,1
2009-05-09 00:00:00,0,91,0,694300,1,14000,1
2009-05-11 00:00:00,0,120,0,703350,1,14182,1
2009-05-13 00:00:00,0,117,0,715450,1,14426,1
2009-05-15 00:00:00,0,145,0,729250,1,14708,1
2009-05-17 00:00:00,0,125,0,741200,1,14948,1
2009-05-19 00:00:00,0,100,0,752400,1,15172,1
2009-05-21 00:00:00,0,89,0,762050,1,15365,1
2009-05-23 00:00:00,0,7,0,766550,1,15455,1
2009-05-25 00:00:00,0,112,0,776950,1,15663,1
2009-05-27 00:00:00,0,125,0,788850,1,15901,1
2009-05-29 00:00:00,0,108,0,799350,1,16112,1
2009-05-31 00:00:00,0,118,0,810400,1,16333,1
2009-06-02 00:00:00,0,89,0,818500,1,16496,1
2009-06-04 00:00:00,0,39,0,825350,1,16633,1
2009-06-06 00:00:00,0,24,0,829400,1,16714,1
2009-06-08 00:00:00,0,72,0,833200,1,16790,1
2009-06-10 00:00:00,0,83,0,842050,1,16967,1
2009-06-12 00:00:00,0,91,0,851250,1,17151,1
2009-06-14 00:00:00,0,70,0,858450,1,17295,1
2009-06-16 00:00:00,0,73,0,866200,1,17450,1
2009-06-18 00:00:00,0,81,0,874100,1,17608,1
2009-06-20 00:00:00,0,84,0,882650,1,17779,1
2009-06-22 00:00:00,0,81,0,890400,1,17935,1
2009-06-24 00:00:00,0,87,0,898450,1,18098,1
2009-06-26 00:00:00,0,90,0,906600,1,18262,1
2009-06-28 00:00:00,0,52,0,913400,1,18399,1
2009-06-30 00:00:00,0,89,0,921550,1,18564,1
2009-07-02 00:00:00,0,72,0,929300,1,18720,1
2009-07-04 00:00:00,0,89,0,937900,1,18893,1
2009-07-06 00:00:00,0,91,0,946450,1,19064,1
2009-07-08 00:00:00,0,79,0,953550,1,19206,1
2009-07-10 00:00:00,0,82,0,961700,1,19369,1
2009-07-12 00:00:00,0,76,0,969700,1,19529,1
2009-07-14 00:00:00,0,72,0,977100,1,19677,1
2009-07-16 00:00:00,0,69,0,982850,1,19792,1
2009-07-18 00:00:00,0,3,0,986250,1,19860,1
2009-07-20 00:00:00,0,75,0,992600,1,19987,1
2009-07-22 00:00:00,0,69,0,999750,1,20131,1
2009-07-24 00:00:00,0,75,0,1006800,1,20272,1
2009-07-26 00:00:00,0,13,0,1010100,1,20338,1
2009-07-28 00:00:00,0,44,0,1015500,1,20446,1
2009-07-30 00:00:00,0,16,0,1017800,1,20494,1
2009-08-01 00:00:00,0,23,0,1019550,1,20529,1
2009-08-03 00:00:00,0,15,0,1021800,1,20574,1
2009-08-05 00:00:00,0,91,0,1029250,1,20723,1
2009-08-07 00:00:00,0,74,0,1037750,1,20893,1
2009-08-09 00:00:00,0,98,0,1046750,1,21074,1
2009-08-11 00:00:00,0,67,0,1054200,1,21223,1
2009-08-13 00:00:00,0,81,0,1061650,1,21372,1
2009-08-15 00:00:00,0,34,0,1066600,1,21471,1
2009-08-17 00:00:00,0,17,0,1068700,1,21513,1
2009-08-19 00:00:00,0,15,0,1069900,1,21537,1
2009-08-21 00:00:00,0,16,0,1071900,1,21577,1
2009-08-23 00:00:00,0,12,0,1072900,1,21597,1
2009-08-25 00:00:00,0,55,0,1076050,1,21660,1
2009-08-27 00:00:00,0,33,0,1079650,1,21735,1
2009-08-29 00:00:00,0,83,0,1087000,1,21882,1
2009-08-31 00:00:00,0,95,0,1096200,1,22068,1
2009-09-02 00:00:00,0,68,0,1103550,1,22215,1
2009-09-04 00:00:00,0,63,0,1109700,1,22339,1
2009-09-06 00:00:00,0,72,0,1116850,1,22482,1
2009-09-08 00:00:00,0,66,0,1124050,1,22627,1
2009-09-10 00:00:00,0,61,0,1130000,1,22746,1
2009-09-12 00:00:00,0,71,0,1136950,1,22885,1
2009-09-14 00:00:00,0,81,0,1144500,1,23036,1
2009-09-16 00:00:00,0,59,0,1150200,1,23151,1
2009-09-18 00:00:00,0,81,0,1158400,1,23316,1
2009-09-20 00:00:00,0,79,0,1165900,1,23466,1
2009-09-22 00:00:00,0,35,0,1171300,1,23575,1
2009-09-24 00:00:00,0,82,0,1176750,1,23685,1
2009-09-26 00:00:00,0,94,0,1186450,1,23881,1
2009-09-28 00:00:00,0,88,0,1195300,1,24059,1
2009-09-30 00:00:00,0,87,0,1203800,1,24231,1
2009-10-02 00:00:00,0,76,0,1211800,1,24392,1
2009-10-04 00:00:00,0,61,0,1217750,1,24511,1
2009-10-06 00:00:00,0,43,0,1222700,1,24612,1
2009-10-08 00:00:00,0,70,0,1228750,1,24733,1
2009-10-10 00:00:00,0,77,0,1236500,1,24888,1
2009-10-12 00:00:00,0,63,0,1243550,1,25030,1
2009-10-14 00:00:00,0,56,0,1248900,1,25137,1
2009-10-16 00:00:00,0,66,0,1256400,1,25288,1
2009-10-18 00:00:00,0,65,0,1262350,1,25408,1
2009-10-20 00:00:00,0,111,0,1272850,1,25618,1
2009-10-22 00:00:00,0,88,0,1281300,1,25790,1
2009-10-24 00:00:00,0,75,0,1289400,1,25952,1
2009-10-26 00:00:00,0,65,0,1296300,1,26091,1
2009-10-28 00:00:00,0,64,0,1302800,1,26222,1
2009-10-30 00:00:00,0,62,0,1308350,1,26335,1
2009-11-01 00:00:00,0,30,0,1312100,1,26410,1
2009-11-03 00:00:00,0,57,0,1316600,1,26500,1
2009-11-05 00:00:00,0,65,0,1322900,1,26627,1
2009-11-07 00:00:00,0,76,0,1329150,1,26752,1
2009-11-09 00:00:00,0,65,0,1335900,1,26887,1
2009-11-11 00:00:00,0,78,0,1342900,1,27036,1
2009-11-13 00:00:00,0,73,0,1349900,1,27179,1
2009-11-15 00:00:00,0,96,0,1358850,1,27358,1
2009-11-17 00:00:00,0,91,0,1368400,1,27549,1
2009-11-19 00:00:00,0,73,0,1376000,1,27701,1
2009-11-21 00:00:00,0,77,0,1383950,1,27862,1
2009-11-23 00:00:00,0,96,0,1393750,1,28058,1
2009-11-25 00:00:00,0,85,0,1403100,1,28245,1
2009-11-27 00:00:00,0,75,0,1410750,1,28398,1
2009-11-29 00:00:00,0,58,0,1417550,1,28534,1
2009-12-01 00:00:00,0,66,0,1424550,1,28674,1
2009-12-03 00:00:00,0,85,0,1433700,1,28858,1
2009-12-05 00:00:00,0,52,0,1438750,1,28959,1
2009-12-07 00:00:00,0,94,0,1448700,1,29161,1
2009-12-09 00:00:00,0,104,0,1459350,1,29386,1
2009-12-11 00:00:00,0,125,0,1470750,1,29617,1
2009-12-13 00:00:00,0,104,0,1481000,1,29824,1
2009-12-15 00:00:00,0,117,0,1492200,1,30054,1
2009-12-17 00:00:00,0,163,0,1506200,1,30338,1
2009-12-19 00:00:00,0,225,0,1527400,1,30764,1
2009-12-21 00:00:00,0,188,0,1545500,1,31127,1
2009-12-23 00:00:00,0,169,0,1561550,1,31448,1
2009-12-25 00:00:00,0,158,0,1576600,1,31750,1
2009-12-27 00:00:00,0,170,0,1593000,1,32079,1
2009-12-29 00:00:00,0,164,0,1608100,1,32381,1
2009-12-31 00:00:00,0,150,0,1623400,1,32687,1.1828995343128408
2010-01-02 00:00:00,0,132,0,1635850,1,32938,1.1828995343128408
2010-01-04 00:00:00,0,192,0,1653500,1,33293,1.1828995343128408
2010-01-06 00:00:00,0,158,0,1671800,1,33659,1.1828995343128408
2010-01-08 00:00:00,0,150,0,1687250,1,33968,1.1828995343128408
2010-01-10 00:00:00,0,191,0,1704200,1,34307,1.1828995343128408
2010-01-12 00:00:00,0,168,0,1720200,1,34629,1.3050621315915245
2010-01-14 00:00:00,0,159,0,1736000,1,34948,1.3050621315915245
2010-01-16 00:00:00,0,135,0,1749500,1,35220,1.3050621315915245
2010-01-18 00:00:00,0,130,0,1762150,1,35474,1.3050621315915245
2010-01-20 00:00:00,0,140,0,1775100,1,35734,1.3050621315915245
2010-01-22 00:00:00,0,152,0,1791500,1,36073,1.3050621315915245
2010-01-24 00:00:00,0,148,0,1806300,1,36373,1.3050621315915245
2010-01-26 00:00:00,0,208,0,1826550,1,36788,1.3442249707710294
2010-01-28 00:00:00,0,176,0,1844050,1,37142,1.3442249707710294
2010-01-30 00:00:00,0,183,0,1862700,1,37520,1.3442249707710294
2010-02-01 00:00:00,0,189,0,1881950,1,37919,1.3442249707710294
2010-02-03 00:00:00,0,246,0,1901200,1,38307,1.3442249707710294
2010-02-05 00:00:00,0,250,0,1925000,1,38792,1.818648536145414
2010-02-07 00:00:00,0,210,0,1944900,1,39206,1.818648536145414
2010-02-09 00:00:00,0,211,0,1965900,1,39638,1.818648536145414
2010-02-11 00:00:00,0,181,0,1982750,1,39985,1.818648536145414
2010-02-13 00:00:00,0,227,0,2003300,1,40405,1.818648536145414
2010-02-15 00:00:00,0,194,0,2022850,1,40814,2.527738215072359
2010-02-17 00:00:00,0,244,0,2043200,1,41240,2.527738215072359
2010-02-19 00:00:00,0,183,0,2063600,1,41658,2.527738215072359
2010-02-21 00:00:00,0,218,0,2085400,1,42100,2.527738215072359
2010-02-23 00:00:00,0,252,0,2110700,1,42613,2.527738215072359
2010-02-25 00:00:00,0,150,0,2127600,1,42959,3.781179252033766
2010-02-27 00:00:00,0,176,0,2144750,1,43311,3.781179252033766
2010-03-01 00:00:00,0,187,0,2162150,1,43663,3.781179252033766
2010-03-03 00:00:00,0,151,0,2179350,1,44018,3.781179252033766
2010-03-05 00:00:00,0,178,0,2197200,1,44383,3.781179252033766
2010-03-07 00:00:00,0,178,0,2215000,1,44749,3.781179252033766
2010-03-09 00:00:00,0,149,0,2229200,1,45039,4.531081750070693
2010-03-11 00:00:00,0,154,0,2243950,1,45345,4.531081750070693
2010-03-13 00:00:00,0,160,0,2257750,1,45624,4.531081750070693
2010-03-15 00:00:00,0,128,0,2270200,1,45879,4.531081750070693
2010-03-17 00:00:00,0,127,0,2283150,1,46144,4.531081750070693
2010-03-19 00:00:00,0,144,0,2297600,1,46449,4.531081750070693
2010-03-21 00:00:00,0,191,0,2316300,1,46843,4.531081750070693
2010-03-23 00:00:00,0,215,0,2335400,1,47244,4.56516291033707
2010-03-25 00:00:00,0,197,0,2353400,1,47628,4.56516291033707
2010-03-27 00:00:00,0,182,0,2371850,1,48023,4.56516291033707
2010-03-29 00:00:00,0,205,0,2391150,1,48426,4.56516291033707
2010-03-31 00:00:00,0,213,0,2412050,1,48856,4.56516291033707
2010-04-02 00:00:00,0,155,0,2428900,1,49209,6.085476906000794
2010-04-04 00:00:00,0,175,0,2445500,1,49555,6.085476906000794
2010-04-06 00:00:00,0,175,0,2461050,1,49909,6.085476906000794
2010-04-08 00:00:00,0,208,0,2480450,1,50324,6.085476906000794
2010-04-10 00:00:00,0,294,0,2501300,1,50807,6.085476906000794
2010-04-12 00:00:00,0,270,0,2524100,1,51348,7.819796993353832
2010-04-14 00:00:00,0,230,0,2542350,10,51768,7.819796993353832
2010-04-16 00:00:00,0,234,0,2562750,1,52289,7.819796993353832
2010-04-18 00:00:00,0,1337,0,2586500,1,53868,7.819796993353832
2010-04-20 00:00:00,0,242,0,2607600,1,56406,7.819796993353832
2010-04-22 00:00:00,0,210,0,2627500,1,56867,11.464315805514119
2010-04-24 00:00:00,0,191,0,2642350,1,57256,11.464315805514119
2010-04-26 00:00:00,0,220,0,2659300,1,57686,11.464315805514119
2010-04-28 00:00:00,0,219,0,2676550,1,58130,11.464315805514119
2010-04-30 00:00:00,0,181,0,2692150,1,58508,11.464315805514119
2010-05-02 00:00:00,0,197,0,2708800,1,58892,11.464315805514119
2010-05-04 00:00:00,0,151,0,2723300,1,59229,12.849183147823783
2010-05-06 00:00:00,0,173,0,2738150,1,59593,12.849183147823783
2010-05-08 00:00:00,0,170,0,2752100,1,59929,12.849183147823783
2010-05-10 00:00:00,0,161,0,2766050,1,60283,12.849183147823783
2010-05-12 00:00:00,0,147,0,2777850,1,60568,12.849183147823783
2010-05-14 00:00:00,0,148,0,2790350,1,60880,12.849183147823783
2010-05-16 00:00:00,0,118,0,2800450,1,61136,12.849183147823783
2010-05-18 00:00:00,0,217,0,2816050,1,61526,12.849183147823783
2010-05-20 00:00:00,0,221,0,2833300,1,61959,11.846228149704709
2010-05-22 00:00:00,0,227,0,2852150,1,62416,11.846228149704709
2010-05-24 00:00:00,0,262,0,2872400,1,62978,11.846228149704709
2010-05-26 00:00:00,0,259,0,2893750,1,63504,11.846228149704709
2010-05-28 00:00:00,0,265,0,2914450,1,64047,11.846228149704709
2010-05-30 00:00:00,0,200,0,2931850,1,64509,16.619078751857355
2010-06-01 00:00:00,0,178,0,2946100,1,64894,16.619078751857355
2010-06-03 00:00:00,0,219,0,2960600,1,65295,16.619078751857355
2010-06-05 00:00:00,0,188,0,2974200,1,65683,16.619078751857355
2010-06-07 00:00:00,0,211,0,2989550,1,66095,16.619078751857355
2010-06-09 00:00:00,0,199,0,3005550,1,66516,16.619078751857355
2010-06-11 00:00:00,0,248,0,3022300,1,66988,16.619078751857355
2010-06-13 00:00:00,0,221,0,3037200,1,67435,17.38148815814011
2010-06-15 00:00:00,0,288,0,3054600,1,67969,17.38148815814011
2010-06-17 00:00:00,0,208,0,3069100,1,68373,17.38148815814011
2010-06-19 00:00:00,0,218,0,3084400,1,68775,17.38148815814011
2010-06-21 00:00:00,0,242,0,3101150,1,69233,17.38148815814011
2010-06-23 00:00:00,0,242,0,3117600,1,69710,17.38148815814011
2010-06-25 00:00:00,0,227,0,3134300,1,70184,19.40479632838217
2010-06-27 00:00:00,0,215,0,3150400,1,70604,19.40479632838217
2010-06-29 00:00:00,0,253,0,3166600,1,71093,19.40479632838217
2010-07-01 00:00:00,0,273,0,3186200,1,71649,19.40479632838217
2010-07-03 00:00:00,0,283,0,3204950,1,72171,19.40479632838217
2010-07-05 00:00:00,0,243,0,3223050,1,72659,19.40479632838217
2010-07-07 00:00:00,0,209,0,3239150,3,73092,23.50125722290317
2010-07-09 00:00:00,0,258,0,3256500,9,73590,23.50125722290317
2010-07-11 00:00:00,0,242,0,3275100,2,74070,23.50125722290317
2010-07-13 00:00:00,0,1739,0,3337950,2,77639,45.38582234101263
2010-07-15 00:00:00,0,1793,0,3397850,3,85091,45.38582234101263
2010-07-17 00:00:00,0,462,0,3436900,2,86946,181.5432893640505
2010-07-19 00:00:00,0,487,0,3454050,2,87860,181.5432893640505
2010-07-21 00:00:00,0,465,0,3473050,1,88952,181.5432893640505
2010-07-23 00:00:00,0,392,0,3492100,2,89772,181.5432893640505
2010-07-25 00:00:00,0,2337,0,3512050,1,92483,181.5432893640505
2010-07-27 00:00:00,0,445,0,3533800,1,93396,244.21322309237533
2010-07-29 00:00:00,0,3455,0,3550650,2,97193,244.21322309237533
2010-07-31 00:00:00,0,295,0,3569200,2,97850,244.21322309237533
2010-08-02 00:00:00,0,413,0,3592950,2,98587,244.21322309237533
2010-08-04 00:00:00,0,375,0,3615750,2,99585,244.21322309237533
2010-08-06 00:00:00,0,368,0,3636000,1,100557,352.16120906801007
2010-08-08 00:00:00,0,323,0,3652700,2,101167,352.16120906801007
2010-08-10 00:00:00,0,402,0,3672500,1,101992,352.16120906801007
2010-08-12 00:00:00,0,407,0,3694250,2,102783,352.16120906801007
2010-08-14 00:00:00,0,424,0,3718150,2,103715,352.16120906801007
2010-08-16 00:00:00,0,318,0,3737700,1,104456,511.77353425660425
2010-08-18 00:00:00,0.074,377,277566.6,3750900,1,105185,511.77353425660425
2010-08-20 00:00:00,0.0667,398,251208.87499999997,3766250,1,105951,511.77353425660425
2010-08-22 00:00:00,0.0664,350,251350.56,3785400,1,106649,511.77353425660425
2010-08-24 00:00:00,0.066889,337,254612.97850000003,3806500,1,107375,511.77353425660425
2010-08-26 00:00:00,0.066499,374,254574.79675,3828250,2,108145,511.77353425660425
2010-08-28 00:00:00,0.065,348,249996.5,3846100,2,108784,623.3869598689275
2010-08-30 00:00:00,0.069,288,266440.05000000005,3861450,1,109340,623.3869598689275
2010-09-01 00:00:00,0.0649,408,251747.1,3879000,1,110213,623.3869598689275
2010-09-03 00:00:00,0.0634,314,246914.47,3894550,1,110835,623.3869598689275
2010-09-05 00:00:00,0.0629,303,246039.63999999998,3911600,2,111424,623.3869598689275
2010-09-07 00:00:00,0.06185,271,242922.06,3927600,1,111993,623.3869598689275
2010-09-09 00:00:00,0.0624,343,246027.59999999998,3942750,2,112628,712.8848645520973
2010-09-11 00:00:00,0.062,296,245482.8,3959400,2,113302,712.8848645520973
2010-09-13 00:00:00,0.06201,436,246598.26750000002,3976750,1,114088,712.8848645520973
2010-09-15 00:00:00,0.175,450,699282.5,3995900,2,114975,712.8848645520973
2010-09-17 00:00:00,0.0609,379,244586.58000000002,4016200,4,115734,712.8848645520973
2010-09-19 00:00:00,0.062599,339,252809.19145,4038550,2,116504,917.8307413015116
2010-09-21 00:00:00,0.0633,636,256868.235,4057950,2,117562,917.8307413015116
2010-09-23 00:00:00,0.063,698,256863.6,4077200,2,119059,917.8307413015116
2010-09-25 00:00:00,0.0624,451,255815.03999999998,4099600,2,120068,917.8307413015116
2010-09-27 00:00:00,0.062206,639,256372.69809999998,4121350,4,121161,917.8307413015116
2010-09-29 00:00:00,0.06219,998,257528.79,4141000,2,122626,1318.6700501535925
2010-10-01 00:00:00,0.061999,563,257658.54415,4155850,2,123547,1318.6700501535925
2010-10-03 00:00:00,0.0614,401,255875.29,4167350,2,124449,1318.6700501535925
2010-10-05 00:00:00,0.06301,353,263457.412,4181200,2,125216,1318.6700501535925
2010-10-07 00:00:00,0.0638,370,267797.31,4197450,2,125994,1318.6700501535925
2010-10-09 00:00:00,0.12001,382,505584.12850000005,4212850,1,126719,1318.6700501535925
2010-10-11 00:00:00,0.1301,348,550283.97,4229700,1,127440,1318.6700501535925
2010-10-13 00:00:00,0.095,350,403384.25,4246150,1,128151,1378.0281650373263
2010-10-15 00:00:00,0.119,333,507535,4265000,2,128860,1378.0281650373263
2010-10-17 00:00:00,0.1045,485,448414.725,4291050,3,129757,1378.0281650373263
2010-10-19 00:00:00,0.1024,964,441984,4316250,2,131238,1378.0281650373263
2010-10-21 00:00:00,0.109,602,473016.4,4339600,2,132533,2149.021814946726
2010-10-23 00:00:00,0.10901,623,474842.10949999996,4355950,2,133651,2149.021814946726
2010-10-25 00:00:00,0.15,479,656385,4375900,1,134603,2149.021814946726
2010-10-27 00:00:00,0.19,569,835734,4398600,1,135658,2149.021814946726
2010-10-29 00:00:00,0.191,466,844430.1,4421100,1,136624,2149.021814946726
2010-10-31 00:00:00,0.199,311,883997.8,4442200,1,137379,3091.736890411797
2010-11-02 00:00:00,0.1955,283,871930,4460000,1,138026,3091.736890411797
2010-11-04 00:00:00,0.23601,339,1057230.396,4479600,1,138699,3091.736890411797
2010-11-06 00:00:00,0.29,389,1305188.5,4500650,1,139504,3091.736890411797
2010-11-08 00:00:00,0.37,498,1674657,4526100,1,140447,3091.736890411797
2010-11-10 00:00:00,0.2667,372,1212884.925,4547750,8,141277,4536.353723275037
2010-11-12 00:00:00,0.251,296,1146542.9,4567900,1,142002,4536.353723275037
2010-11-14 00:00:00,0.299,399,1372634.25,4590750,46,142734,4536.353723275037
2010-11-16 00:00:00,0.2827,12087,1303487.295,4610850,76,156676,4536.353723275037
2010-11-18 00:00:00,0.289999,434,1344580.3635,4636500,2,157573,4536.353723275037
2010-11-20 00:00:00,0.289,12322,1344008.95,4650550,38,177626,6866.8986489727395
2010-11-22 00:00:00,0.282,395,1315614.5999999999,4665300,2,188399,6866.8986489727395
2010-11-24 00:00:00,0.28299,2749,1324888.4325,4681750,2,191486,6866.8986489727395
2010-11-26 00:00:00,0.289,1542,1358155.5,4699500,2,198911,6866.8986489727395
2010-11-28 00:00:00,0.28461,457,1342491.1394999998,4716950,2,199858,6866.8986489727395
2010-11-30 00:00:00,0.275,455,1302963.75,4738050,1,200748,8078.195257925088
2010-12-02 00:00:00,0.25,472,1189137.5,4756550,2,201725,8078.195257925088
2010-12-04 00:00:00,0.2589,402,1236791.1900000002,4777100,2,202538,8078.195257925088
2010-12-06 00:00:00,0.225,447,1080225,4801000,2,203421,8078.195257925088
2010-12-08 00:00:00,0.2477,537,1194954.34,4824200,4,204506,8078.195257925088
2010-12-10 00:00:00,0.204,382,988216.7999999999,4844200,3,205404,12251.9997603745
2010-12-12 00:00:00,0.228,564,1108422,4861500,2,206472,12251.9997603745
2010-12-14 00:00:00,0.23,683,1121767.5,4877250,2,207878,12251.9997603745
2010-12-16 00:00:00,0.2459,523,1203803.45,4895500,3,209011,12251.9997603745
2010-12-18 00:00:00,0.249,466,1223100.45,4912050,3,209980,12251.9997603745
2010-12-20 00:00:00,0.275,934,1355530,4929200,3,211461,12251.9997603745
2010-12-22 00:00:00,0.267,634,1320835.6500000001,4946950,3,212711,14484.162361225399
2010-12-24 00:00:00,0.25,578,1240400,4961600,3,213841,14484.162361225399
2010-12-26 00:00:00,0.269999,650,1343798.52295,4977050,3,215046,14484.162361225399
2010-12-28 00:00:00,0.28,584,1398194.0000000002,4993550,3,216137,14484.162361225399
2010-12-30 00:00:00,0.299999,542,1503039.98985,5010150,8,217320,14484.162361225399
2011-01-01 00:00:00,0.299998,594,1508164.9455,5027250,5,218493,14484.162361225399
2011-01-03 00:00:00,0.299998,853,1513324.9111,5044450,7,219939,16307.420938523983
2011-01-05 00:00:00,0.298998,1192,1512645.8318999999,5059050,8,222373,16307.420938523983
2011-01-07 00:00:00,0.322,880,1633699.2,5073600,7,224103,16307.420938523983
2011-01-09 00:00:00,0.322998,1193,1644318.2184000001,5090800,7,226688,16307.420938523983
2011-01-11 00:00:00,0.329,1262,1680285.25,5107250,5,229308,16307.420938523983
2011-01-13 00:00:00,0.405,1271,2075564.2500000002,5124850,5,231812,16307.420938523983
2011-01-15 00:00:00,0.4,932,2056860,5142150,5,234029,18437.64439216629
2011-01-17 00:00:00,0.4,816,2063780,5159450,8,235872,18437.64439216629
2011-01-19 00:00:00,0.3401,967,1760391.61,5176100,7,237709,18437.64439216629
2011-01-21 00:00:00,0.44,1047,2285096,5193400,5,239603,18437.64439216629
2011-01-23 00:00:00,0.4443,1073,2314847.4299999997,5210100,6,242107,18437.64439216629
2011-01-25 00:00:00,0.425,965,2221432.5,5226900,13,244406,18437.64439216629
2011-01-27 00:00:00,0.4174,900,2189116.91,5244650,5,246291,22012.38133799388
2011-01-29 00:00:00,0.446,1290,2346093.8,5260300,5,248617,22012.38133799388
2011-01-31 00:00:00,0.5,1815,2638000,5276000,4,252635,22012.38133799388
2011-02-02 00:00:00,0.840099,1004,4446686.01195,5293050,4,254624,22012.38133799388
2011-02-04 00:00:00,0.88,918,4672800,5310000,5,256319,22012.38133799388
2011-02-06 00:00:00,0.92,857,4901668,5327900,12,258063,22012.38133799388
2011-02-08 00:00:00,0.9,842,4812120,5346800,9,259816,25997.879928814422
2011-02-10 00:00:00,1.1,1866,5901940.000000001,5365400,10,262715,25997.879928814422
2011-02-12 00:00:00,1.0899,1903,5868512.055000001,5384450,9,267051,25997.879928814422
2011-02-14 00:00:00,1.08,1978,5836266,5403950,10,270870,25997.879928814422
2011-02-16 00:00:00,1.05019,2062,5698435.959,5426100,10,275199,25997.879928814422
2011-02-18 00:00:00,1.05019,2086,5722380.291,5448900,9,279540,36459.88692507513
2011-02-20 00:00:00,0.954896,1698,5220511.9216,5467100,9,283011,36459.88692507513
2011-02-22 00:00:00,0.869499,2152,4770941.013,5487000,8,287132,36459.88692507513
2011-02-24 00:00:00,0.9499,1957,5233806.515,5509850,12,291483,36459.88692507513
2011-02-26 00:00:00,0.988567,1964,5470235.4945,5533500,16,295581,36459.88692507513
2011-02-28 00:00:00,0.949231,1932,5273357.8974,5555400,7,299774,55589.518126868665
2011-03-02 00:00:00,0.9498,2974,5290718.43,5570350,9,304408,55589.518126868665
2011-03-04 00:00:00,0.9392,2119,5249611.44,5589450,11,309529,55589.518126868665
2011-03-06 00:00:00,0.910445,1918,5113241.209,5616200,15,313393,55589.518126868665
2011-03-08 00:00:00,0.9072,2530,5114430.72,5637600,20,318043,55589.518126868665
2011-03-10 00:00:00,0.87,1491,4916761.5,5651450,25,321321,76192.61934751371
